accuracy,loss,val_accuracy,val_loss,learning_rate
0.8500000238418579,0.5230073928833008,0.8510638475418091,0.4814356565475464,9.999999747378752e-06
0.8727272748947144,0.5069657564163208,0.8510638475418091,0.46900102496147156,9.999999747378752e-06
0.8454545736312866,0.48574623465538025,0.8510638475418091,0.45635518431663513,9.999999747378752e-06
0.8727272748947144,0.4771880805492401,0.8723404407501221,0.444973886013031,9.999999747378752e-06
0.8999999761581421,0.46648576855659485,0.8936170339584351,0.4363280236721039,9.999999747378752e-06
0.8999999761581421,0.4227765202522278,0.8936170339584351,0.42846307158470154,9.999999747378752e-06
